"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-03","0.52",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-04","3.83","63.8","34.1"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-05","0.29","78.8","43.9"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-06","4.69","81.4","51.2"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-07",,,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-08","2.68","80.9","53.1"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-09","0.61","82.1","47.6"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-10","0.52","68.8","35.2"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-11","0.89","48.0","23.8"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2004-12","0.15",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-02","0.00","48.6","18.5"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-03","0.67","55.1","21.2"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-04","1.07","63.6","32.8"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-05","1.71","74.2",
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-06","2.83",,"53.9"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-07","4.34","90.3","56.9"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-08","3.43",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-09","0.34","83.3","49.9"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-10","3.46","68.6","34.8"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-11","0.00","59.2","22.0"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2005-12","0.00",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-01","0.85",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-02","0.00","48.3","13.3"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-03","0.53","56.7","22.3"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-04","0.10","69.9","32.2"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-05","1.36","77.0","43.1"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-06","0.65",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-07","2.47","90.7","61.2"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-08","1.68","86.4","58.4"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-09","2.68","74.7","42.8"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-10","3.01","65.3","33.4"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-11","0.00","56.3","23.1"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2006-12","2.18","42.7","14.5"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-01","0.43","31.4","3.5"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-02","0.26","35.0","14.2"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-03","0.47",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-04","1.34","59.6","30.9"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-05","3.37","74.2","44.9"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-06","0.51",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-07","0.40",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-08","2.32",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-09","0.66","82.0","48.7"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-10","0.39","70.8","34.5"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-11","0.11","60.6","19.4"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2007-12","0.44",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-01","0.25","43.6",
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-02","0.11","46.7",
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-03","0.00","56.5",
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-04","0.53","63.1","29.0"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-05","0.65","76.4","40.1"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-06","1.42",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-07","2.51",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-08","5.27","83.2","59.4"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-09","1.17","76.8","46.4"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-10","3.12","67.4","35.6"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2008-11","0.60",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2009-01","0.00",,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2009-02","0.47","54.2","17.7"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2009-03","0.40","57.3",
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2009-04","1.99","61.2","32.6"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2009-05",,,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2009-06",,,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2009-08",,,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2009-09","0.82","77.3","45.5"
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2009-10",,,
"USC00059060","WILD HORSE 11 SSE, CO US","38.6675","-102.99361","1336.5","2010-01",,"43.5","13.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-01","1.30","35.4","4.8"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-02","3.35","33.7","9.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-03","3.84","37.3","14.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-04","1.65","49.6","23.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-05","3.94","54.0","30.4"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-06","0.74","61.9","37.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-07","6.28","64.2","39.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-08","8.97","64.2","38.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-09","3.47","60.5","34.6"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-10","3.35","49.1","27.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-11","2.94","28.5","7.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1992-12","7.16","23.2","5.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-01","8.67","26.6","9.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-02","13.09",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-03","2.53","36.9","11.4"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-04","2.63",,"17.0"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-05","4.22","47.8","26.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-06","1.26",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-07","0.89","65.4","41.0"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-08","10.89","61.1","39.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-09","2.28","55.3","31.6"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-10","4.04",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-11","5.37","32.1","9.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1993-12","2.44","30.0","3.6"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-01","1.38","30.8","5.6"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-02","7.05","24.5","4.0"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-03","3.75",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-04","7.67","38.4","18.4"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-05","1.48","49.3","28.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-06","1.91",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-07","0.97","67.1","40.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-08","4.37",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-09","8.01","56.3","33.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-10","6.76","41.8","21.8"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-11","7.74","29.6","8.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1994-12","3.33","31.9","9.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-01","4.94","25.4","4.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-02","6.46","36.6","12.9"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-03","13.78","31.4","14.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-04","3.37",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-05","3.86","43.6","23.4"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-06","2.33",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-07","4.51","63.7","38.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-08","8.74",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-09","4.47","55.7","33.6"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-10","0.05","48.8","24.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-11","1.83","40.1","17.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1995-12","1.45","32.3","9.0"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-01","4.38","25.7","4.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-02","0.96","32.8","11.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-03","3.63","34.2","10.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-04","2.91","40.5","17.4"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-05","0.12","55.9","32.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-06","2.92","62.7","36.8"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-07","2.81","66.6","42.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-08","2.32","65.4","40.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-09","3.87","53.1","31.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-10","6.41","44.5","21.4"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-11","7.07","36.6","14.6"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1996-12","3.87","25.9","5.9"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-01","9.82","25.9","5.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-02","4.88","28.6","5.6"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-03","0.67","38.8","13.8"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-04","5.31","36.0","14.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-05","3.81","49.3","27.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-06",,,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-07","5.43",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-08","5.87","61.4","40.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-09","6.90","57.3","37.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-10","5.91","45.5","20.6"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-11","5.45","33.8","12.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1997-12","2.25","28.9","5.8"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-01","2.65","29.2","5.6"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-02","3.35","26.1","4.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-03","7.13","31.7","10.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-04","3.57","34.8","14.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-05","0.77","50.3","27.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-06","0.30","57.2","33.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-07","4.83","66.1","43.8"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-08","3.13","64.2","40.9"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-09","1.47","60.2","37.9"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-10","10.76","44.5","24.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-11","5.91","36.1","14.0"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1998-12","2.93","31.9","7.0"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-01","3.33","31.4","8.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-02","3.04","33.2","8.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-03","1.33","38.9","17.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-04","8.35","35.5","16.4"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-05","4.07",,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-06","1.29","58.0","33.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-07","7.85","63.3","42.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-08","8.90","60.5","41.4"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-09","7.72","54.1","32.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-10","0.63","52.1","25.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-11","0.63","46.9","19.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","1999-12","0.82","30.6","5.9"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-01","2.60","28.5","9.0"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-02","5.62","29.4","10.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-03","7.00","34.0","10.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-04","1.20","44.9","21.5"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-05","1.51","55.1","30.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-06","2.31","63.4","37.0"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-07","2.35","68.4","40.8"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-08",,,
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-09","2.63","59.2","36.1"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-10","7.96","44.6","26.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-11","4.00","27.8","5.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2000-12","2.45","29.8","8.7"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-01","5.42","27.8","2.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-02","6.28","27.2","8.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-03","3.99","33.6","11.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-04","7.87","39.9","20.9"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-05","1.64","54.5","29.2"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-06","0.97","63.6","36.3"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-07","5.22","66.6","41.9"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-08","5.47","63.3","39.4"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-09","0.91","59.6","34.0"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-10","1.64","48.5","26.8"
"USC00059181","WOLF CREEK PASS 1 E, CO US","37.47444","-106.79056","3243.1","2001-11","3.78","37.3","15.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1996-11","0.00","50.9","18.9"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1996-12","0.00","48.5","9.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-01","0.03","43.4","9.4"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-02","0.59","44.1","14.6"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-03","0.00","59.5","22.5"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-04","0.60","57.7","27.0"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-05","0.92","73.9","41.2"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-06","2.16","83.1","54.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-07","6.44","91.2","58.0"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-08","2.88","84.3","57.4"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-09","0.14","82.3","49.4"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-10","3.50","65.0","33.9"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-11","0.78","47.6","21.4"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1997-12","0.35","35.8","17.9"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-01","0.00","44.4","17.7"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-02","0.65","47.3","23.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-03","0.07","52.4","21.7"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-04","0.96","61.9","30.3"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-05","2.06","78.4","46.2"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-06","1.50","83.6","48.4"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-07","7.18","90.2","60.6"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-08","4.72","85.7","57.6"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-09","0.12","85.6","51.7"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-10","1.06","69.3","35.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-11","0.55","55.5","26.5"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1998-12","0.05","44.7","11.9"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-01","0.30","48.6","13.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-02","0.00","57.0","17.0"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-03","0.28","57.2","23.3"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-04","3.47","61.3","32.1"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-05","4.23","71.5","42.4"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-06","2.65","81.9","51.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-07","2.42","91.7","60.1"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-08","3.70","88.4","57.4"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-09","1.01","76.5","45.2"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-10","0.22","71.0","30.9"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-11","0.00","65.2","23.1"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","1999-12","0.09","49.8","14.3"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-01","0.08","48.3","12.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-02","0.45","56.9","17.4"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-03","1.76","56.5","26.9"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-04","1.93","68.9","29.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-05","0.98","78.2","43.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-06","0.80","86.3","52.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-07","2.52","93.8","59.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-08","1.33","94.2","59.0"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-09","0.50","83.7","46.3"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-10","1.56","69.6","36.3"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-11","0.08","46.3","18.7"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2000-12","0.10","42.5","10.7"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2001-01","0.70","43.2","14.8"
"USC00054606","KIT CARSON 9 NNE, CO US","38.8867","-102.7232","1324.7","2001-02","0.08","43.9","17.5"
