"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-03","0.00","74.7","33.8"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-04","0.00","82.0","42.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-05","0.00","84.5","48.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-06","0.13","98.9","62.3"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-07","0.79","96.9","66.9"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-08","0.00","98.2","67.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-09","2.50","85.7","54.8"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-10","0.57","76.4","44.3"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-11","0.12","64.4","31.8"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2011-12","2.37","42.3","23.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-01","0.00","58.5","26.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-02","0.15","56.4","24.9"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-03","0.12","72.6","35.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-04","0.49","81.5","43.9"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-05","1.35","84.5","53.2"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-06","1.44","94.9","62.8"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-07","1.24","91.6","65.2"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-08","1.26","93.3","63.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-09","1.57","85.7","57.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-10","0.97","76.8","45.8"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-11","0.00","68.9","36.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2012-12","0.25","57.7","26.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-01","0.39","51.7","25.2"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-02","0.18","58.2","26.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-03","0.00","69.2","33.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-04","0.00","75.0","37.8"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-05","1.39","84.2","51.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-06","2.22","92.6","62.5"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-07","2.68","87.6","63.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-08","1.51","92.0","63.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-09","2.53","83.3","57.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-10","0.15","75.3","42.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-11","1.77","59.4","30.3"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2013-12","0.27","50.7","24.3"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-01","0.00","55.0","18.2"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-02","0.10","58.8","26.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-03","0.55","66.4","29.5"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-04","0.43","74.8","40.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-05","1.91","81.4","50.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-06","1.20","91.6","60.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-07","4.83","89.2","62.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-08","1.32","89.7","62.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-09","7.38","77.8","58.5"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-10","0.32","76.8","46.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-11","1.15","57.0","28.9"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2014-12","0.20","56.8","26.9"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-01","1.59","45.4","22.5"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-02","0.44","58.0","28.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-03","0.50","64.1","34.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-04","2.46","73.0","40.8"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-05","2.62","76.7","47.9"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-06","1.34","90.2","59.5"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-07","5.63","91.2","63.3"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-08","2.27","93.9","61.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-09","0.65","90.9","59.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-10","7.58","74.6","47.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-11","0.72","63.9","33.4"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2015-12","1.52","56.9","25.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-01","0.05","52.4","23.4"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-02","0.16","63.4","27.4"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-03","0.00","70.9","33.9"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-04","0.88","73.8","41.8"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-05","0.63","79.2","48.3"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-06","0.22","92.8","59.2"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-07","0.32","99.9","66.5"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-08","5.38","88.7","61.2"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-09","2.13","81.8","57.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-10","0.26","81.1","47.5"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-11","1.05","65.6","37.4"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2016-12","0.40","56.0","26.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-01","1.34","55.4","28.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-02","0.26","66.6","32.0"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-03","0.18","75.4","38.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-04","1.37","76.7","43.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-05","0.48","83.2","48.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-06","1.26","93.9","59.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-07","2.29","93.6","63.3"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-08","4.90","86.0","61.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-09","3.81","85.1","56.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-10","1.62","74.4","43.9"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-11","0.00","70.2","37.4"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2017-12","0.00","57.1","25.4"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-01","0.27","55.2","20.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-02","0.25","62.7","26.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-03","0.04","69.9","35.7"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-04","0.00","77.3","37.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-05","1.84","90.7","55.5"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-06","1.38","94.5","64.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-07","2.64","92.7","64.9"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-08","1.59","92.3","62.6"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-09","2.10","83.5","56.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-10","3.05","70.3","47.1"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-11","0.04","58.9","30.2"
"USC00291445","CAPROCK, NM US","33.34333","-103.67823","1319.2","2018-12","0.83","52.6","26.2"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-01","0.08","62.0","29.6"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-02","0.29","59.8","32.9"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-03","0.41","68.3","36.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-04","0.00","75.3","41.2"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-05","0.00","89.3","57.2"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-06","0.00","98.4","66.3"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-07","0.98","97.0","68.9"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-08","0.52",,"66.5"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-09","0.10","93.4","62.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-10","3.16","77.1",
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-11","0.24","69.2","39.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1998-12","0.52","58.4","31.1"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-01","0.08","62.2","30.2"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-02","0.00","69.2","34.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-03","0.30","73.4","39.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-04","0.06","78.6","44.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-05","0.02","88.6","55.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-06","0.20","93.6","64.1"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-07","2.04","94.6","68.2"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-08","2.01","93.6","66.3"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-09","0.94","89.0","60.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-10","0.77","81.8","45.3"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-11","0.00","73.5","35.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","1999-12","0.34","55.4","26.6"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-01","0.00","63.9","30.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-02","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-03","0.15","68.9","37.2"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-04","0.00","83.7","48.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-05","0.06","93.8","61.1"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-06","3.14","94.5","65.9"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-07","1.55","96.8","68.0"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-08","1.52","94.3","65.7"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-09","0.00","93.9","60.1"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-10","1.09","77.9","47.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-11","0.48","60.2","31.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2000-12","0.28","58.2","27.5"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-01","0.22","54.8","25.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-02","0.15","63.8","33.0"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-03","0.44","70.6","40.1"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-04","0.00","79.6","47.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-05","0.14","89.3","58.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-06",,"96.9","66.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-07","1.65","97.2","69.7"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-08","1.96","94.1","66.0"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-09","0.13",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-10","0.00","82.8","49.3"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2001-11","0.78",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2002-02","0.00","59.3","30.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2002-04","0.00","83.9","52.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2002-05","0.02","89.2","55.9"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2002-06","0.00","100.1","68.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2002-09","1.13","91.0","60.7"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2002-11","0.00","65.2","36.1"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2002-12",,,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-01","0.00","64.6","29.5"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-02","2.04","62.0","35.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-03",,,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-04",,"77.9","45.6"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-05","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-06",,"95.6","64.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-07",,"98.7","69.0"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-08","0.14","96.3","68.0"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-09","0.00","90.9","61.2"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2003-10","0.10","83.6","51.3"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2004-02","0.06",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2004-06","3.26",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2004-07","0.29","95.2","67.9"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2004-08","2.90","91.0","63.5"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2004-09","1.43","86.1","58.3"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2004-10","0.67","76.3","50.4"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2004-11","2.25",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2004-12","0.44","54.3","29.9"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-03","0.23","67.3","38.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-04","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-05",,,
