STATE,MONTH,PRCP,TMAX,TMIN,STATE_CODE
AZ,2009-01-01,0.49,61.322500000000005,33.7825,04
AZ,2009-02-01,0.9219607843137255,64.0906976744186,34.050000000000004,04
AZ,2009-03-01,0.12692307692307692,72.58780487804877,40.18372093023256,04
AZ,2009-04-01,0.28345454545454546,76.26382978723404,44.2875,04
AZ,2009-05-01,0.5633333333333334,89.60652173913043,57.78695652173913,04
AZ,2009-06-01,0.32411764705882357,90.58043478260869,61.20227272727273,04
AZ,2009-07-01,1.16375,99.6,70.83863636363637,04
AZ,2009-08-01,0.8379310344827586,97.47450980392156,66.706,04
AZ,2009-09-01,0.6983928571428571,91.39399999999999,61.81276595744681,04
AZ,2009-10-01,0.15237288135593222,77.63958333333333,47.926,04
AZ,2009-11-01,0.155,72.02708333333334,40.063265306122446,04
AZ,2009-12-01,1.0631481481481482,55.084090909090904,29.642222222222223,04
AZ,2010-01-01,3.592758620689655,57.66153846153846,33.44285714285714,04
AZ,2010-02-01,1.6601724137931035,59.28,35.1,04
AZ,2010-03-01,1.011639344262295,66.14423076923077,37.29259259259259,04
AZ,2010-04-01,0.21666666666666667,73.5,43.06792452830189,04
AZ,2010-05-01,0.03349206349206349,81.88928571428572,48.96071428571429,04
AZ,2010-06-01,0.051587301587301584,95.0537037037037,61.346296296296295,04
AZ,2010-07-01,2.1022580645161293,96.86226415094339,70.4673076923077,04
AZ,2010-08-01,1.818709677419355,94.14107142857142,67.93859649122807,04
AZ,2010-09-01,0.6070175438596491,93.344,62.13399999999999,04
AZ,2010-10-01,1.2262068965517243,79.42941176470589,52.083999999999996,04
AZ,2010-11-01,0.2511864406779661,66.52115384615385,37.23461538461539,04
AZ,2010-12-01,1.491206896551724,62.727450980392156,36.319607843137256,04
AZ,2011-01-01,0.0464,58.40384615384615,29.503846153846155,04
AZ,2011-02-01,0.9278846153846154,58.9,30.181818181818183,04
AZ,2011-03-01,0.2558823529411765,71.26851851851852,40.120370370370374,04
AZ,2011-04-01,0.35321428571428576,77.83962264150944,46.981818181818184,04
AZ,2011-05-01,0.18384615384615385,82.874,50.583999999999996,04
AZ,2011-06-01,0.016964285714285716,96.35961538461538,61.43061224489796,04
AZ,2011-07-01,1.973090909090909,96.54814814814816,68.76603773584905,04
AZ,2011-08-01,1.25,98.48867924528301,70.67115384615384,04
AZ,2011-09-01,1.3343859649122807,91.46000000000001,62.480000000000004,04
AZ,2011-10-01,0.5160377358490567,81.16470588235293,49.683673469387756,04
AZ,2011-11-01,0.9747368421052632,63.983636363636364,37.761818181818185,04
AZ,2011-12-01,1.562962962962963,53.3537037037037,29.44814814814815,04
AZ,2012-01-01,0.27232142857142855,62.34074074074074,32.51153846153846,04
AZ,2012-02-01,0.3261111111111111,62.337037037037035,33.575471698113205,04
AZ,2012-03-01,0.6758928571428572,69.83018867924528,37.401923076923076,04
AZ,2012-04-01,0.27982142857142855,79.36037735849057,47.054716981132074,04
AZ,2012-05-01,0.07574074074074073,88.88235294117646,54.81,04
AZ,2012-06-01,0.09222222222222223,97.37755102040816,63.13478260869565,04
AZ,2012-07-01,2.52,95.24117647058824,69.244,04
AZ,2012-08-01,2.1736363636363634,95.6433962264151,69.11730769230769,04
AZ,2012-09-01,1.1345614035087719,89.10363636363635,61.87222222222222,04
AZ,2012-10-01,0.18625,81.27600000000001,49.56530612244897,04
AZ,2012-11-01,0.16796296296296298,71.55490196078432,40.751999999999995,04
AZ,2012-12-01,1.2858823529411765,57.84117647058824,32.156,04
